index,Unnamed: 0,Datetime,Tweet Id,Text,Username,Verified Status,Follower Count,Location,Reply Counts,Retweet Counts,Like Count,Media,Keyword,Year
695027,15919,2019-06-09 23:56:46+00:00,1137871189215457280,"  Simple. Poeple prefer Sanders because he is better than Warren on several key LEFT issues: -ending endless wars -action on ClimateEmergency -MedicareForAll People who support Warren are whiterandwealthier, they HAVE healthcare, don't worry about Climate Change or war.",LolaMotz,False,3891.0,,0.0,4.0,26.0,,climatechange,2019
785447,33239,2021-11-29 23:52:02+00:00,1465468628258668549,"New Research Finds Climate Emergency the ' Overwhelming Factor' Behind Australian Bushfires. ""It is now clear that human-induced climate change is creating ever more dangerous conditions for fires in Australia.""  ",pbrown4348,False,1349.0,,0.0,0.0,0.0,,climatechange,2021
713936,34828,2019-12-15 23:55:53+00:00,1206362274018914304,"The EarthTech Challenge is live! Register by Jan 24 to gain access to an online entrepreneurship course, world-class mentors and experts and the chance to pitch at Makepeace Island in Feb 2020.    MakeImpact EarthTech climatechange climateaction UNSDG  ",Earthtechio,False,181.0,"Peregian Beach, Qld, Australia",1.0,4.0,8.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EL3cFxrUUAA_pkK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EL3cFxrUUAA_pkK?format=jpg&name=large')]",climatechange,2019
273000,34592,2020-12-11 22:48:51+00:00,1337529811066097664,"  Apparently we will never have snow again in England in the next decade or so and it will be double the temperature we are used to, in the summer because of Global Warming  scary shit!",CaramelCookiie,False,1366.0,The City of London,0.0,0.0,0.0,,globalwarming,2020
457314,8485,2020-03-25 21:04:11+00:00,1242920238431105024,ClimateEmergency or CoronaVirus   TellTheTruth Listen to the scientists.  auspol qldpol StopAdani             ExtinctionRebellion   TheDrum QandA    ,Jackthelad1947,False,35396.0,"Cairns, Queensland",0.0,0.0,1.0,,ClimateEmergency,2020
742362,26754,2020-09-24 23:54:45+00:00,1309280140149448704,Calling all Californians! Roll up your sleeves to help support California's fight to protect our communities from climate change's impacts. Sign up today at    CAClimateAction  ,CACorrections,True,14086.0,California,0.0,0.0,3.0,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/Eit_U7TUYAA_tip.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/Eit_U7TUYAA_tip.mp4', bitrate=0)])]",climatechange,2020
811582,9565,2020-12-03 14:31:00+00:00,1334505420992475141,"   on the ImEA proposal on carbonemissions  ""A tax increase that rewards clean productions and affects the less sustainable ones would guarantee a competitive advantage on the market for European companies, the most virtuous"" CBAM  ",amicidellaterra,False,2539.0,"Roma, Lazio",0.0,3.0,2.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EoUc9PKXIAQnVgU?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EoUc9PKXIAQnVgU?format=jpg&name=large')]",carbonemissions,2020
732685,17077,2020-06-19 23:40:14+00:00,1274124864027271168,"        Climate change is obviously getting worse as CO2 levels continue to increase. Jun 19 EWE: Zombie fires, fire thunderstorms hit Arctic as record heatwave heads into sixth month       ",TinTincognito,False,945.0,"Hamilton, Ontario",0.0,0.0,0.0,,climatechange,2020
558000,24930,2019-09-07 22:04:51+00:00,1170457930241433600,An ambitious plan to fight climatechange involves planting 440 million trees.  ClimateCrisis ClimateEmergency   ,Merlyn43,False,5404.0,"National City, Ca (San Diego)",0.0,0.0,0.0,,ClimateCrisis,2019
39997,3499,2019-02-04 23:23:03+00:00,1092564218136748032,  Sustainable Bioproducts looks to create edible proteins using research on microbes   via  ,Kevin56501,False,19.0,,0.0,0.0,0.0,,sustainable,2019
628869,22759,2021-08-16 23:23:40+00:00,1427410761689731075,2021-0816-04:20PM/PDT... Celdas en disipación sobre Hermosillo... CLIMA SONORA:   MÁS MAPAS:   Nogales Phoenix Chihuahua BajaCaliforniaSur BajaCalifornia Sinaloa Durango climate ClimateCrisis Sonora  ,mjsorti,False,1136.0,Hermosillo Sonora México,0.0,0.0,1.0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1427409801902964740/pu/img/nQRyBSCHuYLPF0uL.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1427409801902964740/pu/pl/JQDzTl-UVK3N2FDe.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1427409801902964740/pu/vid/480x270/Td4s5VKHiLayPstZ.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1427409801902964740/pu/vid/640x360/Gr9f2IvSV0yk_sxW.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1427409801902964740/pu/vid/1280x720/4vvgeKxL51YJDv9a.mp4?tag=12', bitrate=2176000)], duration=6.907, views=20)]",ClimateCrisis,2021
570109,599,2020-01-06 23:00:58+00:00,1214320985211424768,   Part of an Oahu North Shore highway has crumbled into the ocean.  ClimateCrisis EndFossilFuelSubsides,mattforclimate,False,846.0,"Honolulu, HI",0.0,0.0,0.0,,ClimateCrisis,2020
635703,29593,2021-10-23 22:05:30+00:00,1452033465810145286,  We must address the ClimateCrisis! It is critical to our survival!,thinkkimthink,False,23326.0,"Manhattan, NY",0.0,1.0,1.0,,ClimateCrisis,2021
424288,11913,2019-04-30 23:08:43+00:00,1123363580978520064,The recent surge of climate activism around the world is making a real difference: A climate emergency has been declared in Wales following protests demanding politicians take action on climate change. ClimateEmergency  ,EcoCiv_,False,1081.0,Worldwide,0.0,0.0,1.0,,ClimateEmergency,2019
292977,17969,2021-06-29 23:40:48+00:00,1410020457449811968,"  except global warming is shutting down our vaccination shites, sites. ioops",c824767,False,165.0,"Earth, a double edged sword",0.0,0.0,0.0,,globalwarming,2021
301754,26746,2021-09-25 23:20:33+00:00,1441905493312634885,"Green Energy Companies Fold     Dr Tim Ball - Historical Climatologist Book: The Deliberate Corruption of Climate Science Book: Human Caused Global Warming, the Biggest Deception in History    ",pplonia,False,5391.0,Columnist-Landowners Magazine,0.0,3.0,6.0,,globalwarming,2021
343717,4980,2020-07-09 20:04:02+00:00,1281318212982976518,"Restoring UtilityPV systems takes experience. In the wake of extremeweather outages, get fast RESULTS and RETURNS through Solar Supports plant restoration program! Watch our latest video to learn how our restoration experts can get plants online fast:    ",SolarSupportMe,False,258.0,,0.0,0.0,0.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EcgoH95WAAEZjY1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EcgoH95WAAEZjY1?format=jpg&name=large')]",extremeweather,2020
399950,5194,2021-11-12 02:54:10+00:00,1458991481318953004,Covid_is_a_FRAUD   COP26  climate ClimateEmergency  climatescam COVID1984 COVID19 new_world_order GreatReset genocide COVID19Vaccine COVIDIOTS coronapas coronapaspoort NYC VaccinePassport COVID19Vic vaccinedanger vaccinedeath __  ,welliwalls,False,458.0,egypt,0.0,0.0,0.0,,ClimateScam,2021
769318,17110,2021-06-21 23:57:46+00:00,1407125624662024192,Thanks to Cherry Dawn Miners for this beautiful hand-knitted scarf. The colours represent yearly average temperatures since 1919. Glad that   are starting conversations about the impact of climate change on First Nations peoples and cultural heritage.  ,SenatorDodson,True,13977.0,"Broome, Western Australia",3.0,17.0,57.0,"[Photo(previewUrl='https://pbs.twimg.com/media/E4cdSeVVEAYpeiM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E4cdSeVVEAYpeiM?format=jpg&name=large')]",climatechange,2021
487558,2129,2021-01-22 22:34:11+00:00,1352746407619342337,Seriously Texas!?!?!  Traitors insurrection Texas ClimateEmergency  Ted Cruz Tries To Slam Biden's First Day In The Most Clueless Way Possible   via  ,ThomasKaphingst,False,4.0,Texas,0.0,0.0,0.0,,ClimateEmergency,2021
147543,1448,2018-06-18 14:35:03+00:00,1008719745540075520,"Yesterday was World Day to Combat Desertification and Drought. Research from India offers new insights on practical solutions for better soil fertility, more efficient water use, reduced air pollution and lower greenhousegas emissions.   2018WDCD  ",CIMMYT,False,48272.0,Global,0.0,3.0,6.0,"[Photo(previewUrl='https://pbs.twimg.com/media/Df-xQmDVAAEkw5l?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Df-xQmDVAAEkw5l?format=jpg&name=large')]",greenhousegas,2018
686786,7678,2019-03-18 23:53:41+00:00,1107792219208077319,More images from DCEFFs   night dedicated to documentary shorts about ClimateChange at   at Carnegie Institution of Science  ,Indira_L,True,32276.0,"Washington, DC",0.0,3.0,3.0,"[Photo(previewUrl='https://pbs.twimg.com/media/D1-rG-XX0AIkT4E?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D1-rG-XX0AIkT4E?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/D1-rG-1XgAEIFRm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D1-rG-1XgAEIFRm?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/D1-rG-cX0AUqh0t?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D1-rG-cX0AUqh0t?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/D1-rG-WWsAIpwU1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D1-rG-WWsAIpwU1?format=jpg&name=large')]",climatechange,2019
75665,2667,2020-01-27 23:38:08+00:00,1221940483469008897,"  We are actively reducing the amount of plastic packaging in our fresh produce range and transition to more sustainable alternatives where possible, provided there is no increase in food waste. You can read more about our other commitments here  ",ALDIAustralia,True,30646.0,"NSW, ACT, VIC, SA, WA & QLD",1.0,0.0,0.0,,sustainable,2020
346686,7949,2020-09-14 21:00:27+00:00,1305612396644503553,Tributes to Climate Change The Katrina Portraits - On the River    Grey Cross Studios art climatechange climatechangeisreal climateaction ClimateChangeart extremeweather climatechangeaction dystopia hurricanes NewOrleans  ,GreyCrossStudio,False,16176.0,"New Orleans, Louisiana",0.0,1.0,0.0,"[Photo(previewUrl='https://pbs.twimg.com/media/Eh53iYVWoAADoYS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Eh53iYVWoAADoYS?format=jpg&name=large')]",extremeweather,2020
167548,2130,2018-01-22 23:47:38+00:00,955587793492705280,  So we basically back to how we were before all this global warming panicking started?,bananabee1800,False,24.0,,0.0,0.0,0.0,,globalwarming,2018
596133,26623,2020-09-23 23:30:16+00:00,1308911590616576002,"    Canadian media focused on ""style"" instead of the life saving policies during covid19 pandemic climatecrisis sounds about right. Ugh",cindian1,False,2844.0,,1.0,2.0,9.0,,ClimateCrisis,2020
64030,27532,2019-10-03 23:50:17+00:00,1179906547679481862,Commentary: A sustainable future increasingly looks more Chinese  ,EINGeothermal,False,1403.0,"Washington, D.C.",0.0,0.0,0.0,,sustainable,2019
657617,15013,2018-05-31 23:56:04+00:00,1002337950707994624,"Climate Change is a terrible problem, and it absolutely needs to be solved, it deserves to be a huge priority.   - We agree, and make it a priority through our ApproachingZero campaign to eliminate carbon emissions. We can make a bold stride forward with LED lighting.  ",BigShineEnergy,False,2207.0,United States,0.0,0.0,0.0,"[Photo(previewUrl='https://pbs.twimg.com/media/DekFDcIU0AAVUZ2?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DekFDcIU0AAVUZ2?format=jpg&name=large')]",climatechange,2018
350094,11357,2020-12-31 21:03:11+00:00,1344750973512687616,Santa Monica Weather Report  Update: Toasty    MyDayInLA California extremeweather Beach  ,OurSantaMonica,False,52871.0,Santa Monica & Worldwide,0.0,0.0,11.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EqmD4buVgAI2lJO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EqmD4buVgAI2lJO?format=jpg&name=large')]",extremeweather,2020
196800,31403,2018-11-10 23:22:12+00:00,1061398647563317248,My oldest friend doesn't think that GlobalWarming is a real thing. That makes me sad.,SilentPhotoplay,False,965.0,,0.0,0.0,1.0,,globalwarming,2018
227709,25802,2019-09-16 23:59:01+00:00,1173748151242645509,"  You're truly and factually delusional. Once oil has gone it's the dark ages for humanity. Unless your limited brain accepts global warming and focuses on renewable, safe energy then it's curtains. Of course it won't affect you and I. Your problem is, forward thinking.",donbo1,False,53.0,Shipdham UK,1.0,0.0,0.0,,globalwarming,2019
461309,12480,2020-05-04 20:05:17+00:00,1257400929088933888,environmentaljustice  ClimateEmergency  ,SunceMore1,False,1468.0,,0.0,0.0,0.0,,ClimateEmergency,2020
489916,4487,2021-02-14 19:48:00+00:00,1361039507144011779,"  After finishing your new book, I'll have to go back and reread Sagan's. Let's also show some for the and demand politicians at every level of government take swift and meaningful action to address climateemergency and biodiversityemergency.",KeithFr5693,False,108.0,,1.0,0.0,11.0,,ClimateEmergency,2021
548063,14993,2019-05-31 23:01:46+00:00,1134595855858708481,"In   WeTrust ""we'll not let you get away with it""  ClimateStrike climatecrisis  ",msaenzdviteri,False,743.0,"Quito, Ecuador",0.0,0.0,0.0,,ClimateCrisis,2019
47789,11291,2019-04-23 23:30:20+00:00,1120832306992877570,"Making Pharma Manufacturing Greener with SyntheticBiology In exchange for lifesaving medicine and devices, the environment takes a toll from petrochemical processing and pharma manufacturing. Synthetic biology is a sustainable alternative.    ",Xtalks,False,27099.0,Online,0.0,0.0,2.0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1120832234376843265/pu/img/MHhHJwgzKTcn2C7N.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1120832234376843265/pu/vid/320x180/bGyzUHhxwUsXbVpG.mp4?tag=8', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1120832234376843265/pu/vid/1280x720/MHHmMpSO-3pgDTrE.mp4?tag=8', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1120832234376843265/pu/pl/5hc2MwnONqyYu3Ms.m3u8?tag=8', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1120832234376843265/pu/vid/640x360/FckaEUwggGaBr6pe.mp4?tag=8', bitrate=832000)], duration=32.034, views=68)]",sustainable,2019
341978,3241,2020-05-11 01:15:28+00:00,1259653317384273921,ClimateChange SeaLevelRise ExtremeWeather CoastalCities  ,kaskadia,False,10146.0,Cascadia,0.0,0.0,0.0,,extremeweather,2020
353958,3789,2021-04-24 21:00:34+00:00,1386062532293562373,Storm brings heavy rain to parts of Collin County on on April 23. weatherbug knowbefore wx weather NOAA NWS Murphy Texas US snowing stormchasing hreavyrain Stormchasers severeweather April extremeweather mothernature mysteriousnature amazingearth forceofnature  ,WeatherBug,False,36572.0,"New York, NY",0.0,1.0,3.0,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1386061253844652036/pu/img/d7PqU9ef9ZygNo7X.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1386061253844652036/pu/pl/e1bVH2Z4v2knvfUx.m3u8?tag=12', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1386061253844652036/pu/vid/480x600/xM-4_TlRpHjrX4B8.mp4?tag=12', bitrate=950000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1386061253844652036/pu/vid/320x400/VNtILsUSA5pBra4N.mp4?tag=12', bitrate=632000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1386061253844652036/pu/vid/720x900/rLA4gy17a1laMFqX.mp4?tag=12', bitrate=2176000)], duration=40.933, views=196)]",extremeweather,2021
711867,32759,2019-11-24 23:53:08+00:00,1198751434545737730,"Report Urges Insurers to Eye Impact of Climate Change on Underwriting, Investments   climatechange insurance",CMRAssociate,False,365.0,"New York, USA",0.0,0.0,0.0,,climatechange,2019
756134,3926,2021-02-09 23:56:11+00:00,1359290025892933633,"Hail should be taken seriously as a major climate impact, as much a breaching edge of global warming as wildfires. When scientists list climate changes biggest threats h/t       ",ClubAdaptation,False,308.0,,1.0,1.0,0.0,,climatechange,2021
879963,10281,2021-06-09 14:10:39+00:00,1402629216252870657,"We try to reduce our emissions wherever we can here at Burns. Here are some of our Woodland Heroes learning about our on site biomass boiler, providing heat and hot water for Canolfan John Burns and      30dayswild greenenergy carbonneutral reduceemissions  ",Burnscommunity,False,252.0,"Kidwelly, Wales",0.0,1.0,1.0,"[Photo(previewUrl='https://pbs.twimg.com/media/E3cjyEfXMAIKVpQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E3cjyEfXMAIKVpQ?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/E3cjyElWUAIxLZF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E3cjyElWUAIxLZF?format=jpg&name=large')]",carbonneutral,2021
764115,11907,2021-04-30 23:57:45+00:00,1388281451259568128,ppl say this bc the dairy industry is incredibly fucked up and a leading cause in climate change. and milk is FULL of carcinogens and its literally not meant for human consumption literally so disgusting of a concept but go off ig  ,flashedjnkminds,False,1329.0,she/they,0.0,0.0,0.0,,climatechange,2021
669776,27172,2018-09-29 23:38:20+00:00,1046182418955337728,Why the World is Ready to Combat ClimateChange   via    ,TreeBanker,False,22215.0,Planet Earth,0.0,0.0,1.0,"[Photo(previewUrl='https://pbs.twimg.com/media/DoTJXWZWkAAU3kt?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DoTJXWZWkAAU3kt?format=jpg&name=large')]",climatechange,2018
657338,14734,2018-05-28 23:49:59+00:00,1001249257532395520,  I am up for the carbon tax! Elon Musk's Final Warning About Climate Change   via  ,6ceje,False,72.0,,0.0,0.0,0.0,,climatechange,2018
658094,15490,2018-06-04 23:40:01+00:00,1003783461457494016,"Now is the time to step up  further, faster, together for ClimateAction.  Let's turn the ParisAgreement on ClimateChange into action:      ",globalcompact,True,131150.0,"New York, NY",0.0,3.0,8.0,"[Photo(previewUrl='https://pbs.twimg.com/media/De4nvPXXcAA0B1O?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/De4nvPXXcAA0B1O?format=jpg&name=large')]",climatechange,2018
681464,2356,2019-01-24 23:54:43+00:00,1088585921820282881,Ocasio-Cortez Schools Bible-Thumping Huckabee Sanders On Climate Change | Michael Stone  ,serenalburg,False,5909.0,"United States, WA ",0.0,1.0,2.0,,climatechange,2019
441366,28991,2019-10-18 23:24:39+00:00,1185335917776494597,Joint Matriarch Camp ExtintionRebellion action at federal  Liberal campaign office in Victoria. FishFarms ClimateEmergency  ,Eric_Doherty,False,4011.0,"Victoria, BC",2.0,10.0,24.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EHMoti2U4AIYKwk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EHMoti2U4AIYKwk?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EHMouFMVUAEhTgu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EHMouFMVUAEhTgu?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EHMouv5UcAAY31Q?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EHMouv5UcAAY31Q?format=jpg&name=large')]",ClimateEmergency,2019
570395,885,2020-01-09 23:00:12+00:00,1215407956591894528,Note to self: The ruling class and their political lackey's don't give a shit about us until we make them. So make them.   climatecrisis climate2020 keepitintheground AustraliaBurning,RisingTideNA,False,14945.0,North America,0.0,0.0,0.0,,ClimateCrisis,2020
722403,6795,2020-03-08 23:48:05+00:00,1236800891140952065,"    Non-civility is not violence. Dont conflate the two. I certainly did not in my response. Im saying that there are valid concerns for rising income inequality, rising racism and climate change.",ThomasC40902822,False,1753.0,Knowhere,1.0,0.0,0.0,,climatechange,2020
112132,2534,2021-01-26 23:50:17+00:00,1354215111259353234,FMCG TRADE MARKETING and   e-BOOKS identify THE RULES OF CUSTOMER ENGAGEMENT. Discover how to link FMCG Marketing Strategy with Sustainable Sales Execution.  ,123Skills,False,0.0,Global,0.0,0.0,0.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EssjRUMVEAAP1gr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EssjRUMVEAAP1gr?format=jpg&name=large')]",sustainable,2021
335702,10722,2019-09-26 18:36:09+00:00,1177290779326394375,"The new   Decision Support Tool can make it easier for weather-dependent sectors such as the energy and agriculture industries to prepare for extremeweather events, explained Jana Sillmann, research director at   at tonights   event. weather H2020  ",S2S4E,False,1090.0,"Barcelona, Spain",0.0,3.0,4.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EFaTuNjXkAElO5C?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EFaTuNjXkAElO5C?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EFaTuNsXUAA2mK6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EFaTuNsXUAA2mK6?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EFaTuNsXkAUnYVi?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EFaTuNsXkAUnYVi?format=jpg&name=large')]",extremeweather,2019
829040,417,2018-02-06 11:23:56+00:00,960836453684084736,"""What a fabulous way to pack products - loving   certified carbon neutral shipment! "" MakeAPositiveChoice CarbonNeutral  ",WillsVeganStore,False,6152.0,London,0.0,0.0,6.0,"[Photo(previewUrl='https://pbs.twimg.com/media/DVWTi33X4AARRX4?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DVWTi33X4AARRX4?format=jpg&name=large')]",carbonneutral,2018
590330,20820,2020-07-27 23:20:06+00:00,1287890536011976704,Inspirational work     and    The 2020 Democratic Platform has been much improved by your successful amendment on climate crisis issues.   DNCClimate ClimateCrisis DemPlatform2020,forest_inner,False,27.0,"Oakland, CA",0.0,0.0,5.0,,ClimateCrisis,2020
840914,5454,2019-06-03 10:22:01+00:00,1135491822145462272,Torbjörn Lööf from   on stage summarizing IKEA's ambition for circulareconomy! Global brands play a key role in driving the transition to carbonneutral circular economy through investing in innovation and cocreation. These companies really have a positive impact WCEF2019  ,laurilarvus,False,489.0,"Helsinki, Finland",0.0,8.0,22.0,"[Photo(previewUrl='https://pbs.twimg.com/media/D8ITe_8W4AAyGbI?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D8ITe_8W4AAyGbI?format=jpg&name=large')]",carbonneutral,2019
756580,4372,2021-02-13 23:42:07+00:00,1360736037887234051,"      I appreciate the conversation. Please know that when you see progressives hitting dems hard on something, it isnt because we think republicans are better or because were blinded by hatred. To me republicans are the party of death (based on their stance on climate change alone).",Waggishness,False,614.0,,0.0,0.0,1.0,,climatechange,2021
219863,17956,2019-06-29 23:24:27+00:00,1145110812505313280,  how do we make cooling a home more efficient? I need some AC with my global warming,Captain_Butters,False,25.0,,0.0,0.0,0.0,,globalwarming,2019
584074,14564,2020-05-25 21:26:53+00:00,1265031610782670848,"For those who still have trouble visualising how serious climate change is, just imegine we're doing to the planet what covid did to the US Labour market  Figures from   and   ClimateChange ClimateCrisis  ",cieplinski,False,546.0,"São Paulo, Brasil",0.0,3.0,10.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EY5LhyQXYAklgEf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EY5LhyQXYAklgEf?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EY5LiTRWkAI2Phe?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EY5LiTRWkAI2Phe?format=jpg&name=large')]",ClimateCrisis,2020
101423,28425,2020-10-11 23:46:26+00:00,1315438641427038208,"      Do we have the time to ""wait"" for larger corporations like   to take the sustainable initiative themselves? Supporting smaller companies instead that are being proactive now would force the larger companies to incorporate sustainable practices into their products arin2610",julia_cole2,False,48.0,,2.0,0.0,3.0,,sustainable,2020
750263,34655,2020-12-12 23:53:26+00:00,1337908450710478849,"            Steve it is like screaming into the wind.  Their hatred for Trudeau, facts, and hard science is mind boggling.  Companies in OandG are diversifying due to climate change, yet they still want to hold onto how things were.",NewfPei,False,153.0,Atoqwa’su Walney,1.0,0.0,3.0,,climatechange,2020
314051,2543,2018-02-06 20:17:12+00:00,960970653141680128,extremeweather Extreme weather leads to patchwork harvest results   via    ,HurshalNewZ,False,1119.0,Stopsley,0.0,0.0,0.0,"[Photo(previewUrl='https://pbs.twimg.com/media/DVYNtwiU8AA6VSc?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DVYNtwiU8AA6VSc?format=jpg&name=large')]",extremeweather,2018
94214,21216,2020-07-31 23:51:18+00:00,1289347939970629633,    I shelved it awhile back. I was building a  Alaska adventure account and realized the money and time being spent on it wasn't sustainable. Need to come up with a new plan,gumroadhero,False,577.0,Last Frontier,0.0,0.0,1.0,,sustainable,2020
772857,20649,2021-07-26 23:54:04+00:00,1419808267044368385,"As China Boomed, It Didnt Take Climate Change Into Account. Now It Must.  ",allane625,False,4156.0,,0.0,0.0,0.0,,climatechange,2021
437415,25040,2019-09-08 22:21:07+00:00,1170824412771188736,ClimateBreakdown ClimateEmergency  ,lillibet_marie,False,1307.0,Antipodes,0.0,0.0,0.0,,ClimateEmergency,2019
481507,32678,2020-11-22 20:29:32+00:00,1330609381839237120,"Talk about sea level rise in a hundred years all you want  This is climate change! ClimateChange ClimateCrisis ClimateAction ClimateEmergency ClimateStrike  Death by a 1000 cuts ""Tornadoes and Hail"" This is climate change!   ",Roysterdamus,False,144.0,,0.0,2.0,5.0,,ClimateEmergency,2020
400888,513,2018-02-05 07:50:11+00:00,960420272590422017,"    do you think we should base our energy security plans on a 1 in 32 chance of finding fossilfuels? Say no to dangerous, gainless offshore drilling and support the Climate Emergency Bill OilBeHavingNoneOfThis NotGasCraic",NHNAireland,False,2779.0,Ireland,0.0,0.0,0.0,,ClimateEmergency,2018
850170,14710,2019-12-20 11:56:04+00:00,1207993065555873792,"carbonneutral, netzero, climatepositive - how can companies ensure their ambitious climateaction commitments are credible will get them where they need to be to keep thriving in 2030 and beyond? &gt;&gt;    sciencebasedtargets climateemergency",Quantis_intl,False,2071.0,Worldwide,0.0,0.0,3.0,,carbonneutral,2019
752273,65,2021-01-01 23:42:20+00:00,1345153416683782149,How Stormwater Affects Your Rivers ClimateChange via    ,IdeActivist,False,55.0,Danmark,0.0,0.0,0.0,,climatechange,2021
866700,16294,2020-11-05 05:30:03+00:00,1324222426109087745,"Performance Driven Design (PDD) is a data driven design process that combines analog and digital tools to design carbonneutral buildings. In our next webinar, expert Pablo La Roche explains how PDD can be adapted to the unique circumstances of a project:    ",IndiaNzeb,False,127.0,"New Delhi, India",0.0,0.0,1.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EmCVR14XEAIlEcP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EmCVR14XEAIlEcP?format=jpg&name=large')]",carbonneutral,2020
501350,15921,2021-06-09 23:27:38+00:00,1402769386126073856,These 7 finance ministers have one job to do: to put the funding in motion to save people and the planet! Lossanddamage  G7 G7Cornwall ClimateAction ClimateEmergency G7Summit  ,shanticate,False,8507.0,,0.0,1.0,0.0,"[Photo(previewUrl='https://pbs.twimg.com/media/E3ejUoYXwAIKAeE?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E3ejUoYXwAIKAeE?format=jpg&name=large')]",ClimateEmergency,2021
516947,31518,2021-11-12 23:41:32+00:00,1459305392257777664,"To fight a climate Emergency you have to treat it as an Emergency  This is not happening even now as Tipping points begin to unravel and fires burn in Siberia ,when they should be deep in snow Trying to save life on Earth with a business as usual approach will change nothing",ECOWARRIORSS,False,75855.0,,2.0,24.0,37.0,,ClimateEmergency,2021
